voltage,current,temp,speed_mps,time,time_count,speed,lat,lng,sats,soc
13.20480660307,6.31467614404929,28.4928640517117,2.71854840350344,17:27:10,63sec,3.5,22.8878,88.3974,4,60.2309154577289
13.1524259309584,6.61270462226867,28.6997504493049,2.77378140400231,17:27:11,64sec,3.5,22.8878,88.3974,4,59.8870435217609
13.1500784777141,6.37547576851958,27.893839222089,2.85153852758921,17:27:15,68sec,3.5,22.8878,88.3974,4,59.5431715857929
13.1226069943764,6.33149660658307,28.538699668542,2.73237925120223,17:27:15,68sec,3.5,22.8878,88.3974,4,59.1995497748874
13.182636220232,6.55074761469927,28.4416256231417,2.77225893329231,17:27:16,69sec,3.5,22.8878,88.3974,4,58.9784892446223
13.1579998333495,6.77135779829041,28.8851782542498,2.8361509543489,17:27:17,70sec,3.5,22.8878,88.3974,4,58.7574287143572
13.1723824471475,6.64816733568039,28.6609073060269,2.71243476767891,17:27:18,71sec,3.5,22.8878,88.3974,4,58.536368184092
13.1744158742264,6.58123247132773,28.4764571731566,2.84617618160979,17:27:19,72sec,3.5,22.8878,88.3974,4,58.3153076538269
13.0870622245848,6.75529814552709,29.521725171599,2.86740784346147,17:27:20,73sec,3.5,22.8878,88.3974,4,56.4710855427714
13.1222156732732,6.81878516536307,29.0080153490503,2.91312875252947,17:27:26,79sec,3.5,22.8878,88.3974,4,54.5061030515258
13.1425856208162,7.07939788991181,28.3335558692088,2.9973205511311,17:27:27,80sec,3.5,22.8878,88.3974,4,52.5411205602801
13.0826197943613,6.7045395722173,28.464813135964,2.8836419427699,17:27:29,81sec,3.5,22.8878,88.3974,4,50.5761380690345
13.0786941449227,6.97425574038735,28.3468382617813,3.03219385217294,17:27:33,85sec,3.5,22.8878,88.3974,4,49.835567783892
13.1808849810334,7.12824191691159,29.1873944947216,3.12283452024334,17:27:33,86sec,3.5,22.8878,88.3974,4,49.2951975987994
13.0908948115815,6.645975866495,28.8350334243967,2.84483238488103,17:27:34,87sec,3.5,22.8878,88.3974,4,48.7548274137069
13.124567435777,7.05140415408808,29.344605140156,3.02020377689039,17:27:35,88sec,3.5,22.8878,88.3974,4,48.2144572286143
13.0945743382639,6.78362134987713,28.7627899717398,2.82455298701327,17:27:44,97sec,3.5,22.8878,88.3974,4,48.6227113556778
13.1201206351551,7.0093764483155,29.1796871137532,3.01479520274931,17:27:45,97sec,3.5,22.8878,88.3974,4,49.2858929464732
13.1322337547698,7.1751032450314,29.1644270870198,3.07842357942397,17:27:46,99sec,3.5,22.8878,88.3974,4,49.9490745372686
13.0951835208953,6.79410625374859,29.0078778225753,2.86952029311187,17:27:46,99sec,3.5,22.8878,88.3974,4,50.612256128064
13.1447193582246,7.20986389438805,29.200786799326,3.15119095141331,17:27:57,109sec,3.5,22.8878,88.3974,4,50.711955977989
13.1439179607564,6.87681699181581,29.2069787417035,2.9651071039141,17:27:57,110sec,3.5,22.8878,88.3974,4,50.5891445722861
13.1402204567011,7.53983521576246,28.5788448478695,3.19225449030889,17:27:58,111sec,3.5,22.8878,88.3974,4,50.4663331665833
13.1160774330951,6.60022920092694,28.5769105902714,2.8414309732334,17:27:59,112sec,3.5,22.8878,88.3974,4,50.3435217608804
13.1112827986633,6.83068674750537,29.3989187034124,2.97376437666887,17:28:03,116sec,3.5,22.8878,88.3974,4,50.4744372186093
13.0092286032031,7.04640291983816,29.2367736480321,3.07761644457978,17:28:06,119sec,3.5,22.8878,88.3974,4,50.7446223111556
13.144980056139,7.3480143206644,29.2796998196135,3.10659839096606,17:28:06,119sec,3.5,22.8878,88.3974,4,51.0148074037019
13.0961490056996,6.82365873325026,29.1504086265054,3.01667120407762,17:28:07,120sec,3.5,22.8878,88.3974,4,51.2849924962481
13.1156252824665,7.36432054075852,29.0431243697599,3.2306162980938,17:28:13,126sec,3.5,22.8878,88.3974,4,51.4705352676338
13.0578955699152,7.61478112234701,28.6339997719119,3.2218268213339,17:28:14,127sec,3.5,22.8878,88.3974,4,51.5933466733367
13.0384265949401,7.34761469390699,29.2261705543552,3.17931690080532,17:28:15,128sec,3.5,22.8878,88.3974,4,51.7161580790395
13.0310758942564,7.42087366670337,29.1815251417924,3.22200039476538,17:28:16,129sec,3.5,22.8878,88.3974,4,51.8389694847424
13.1702161384472,6.93322997058056,29.359193232274,3.01001830991965,17:28:17,130sec,3.5,22.8878,88.3974,4,51.628164082041
13.1924273214917,7.61338261822175,29.2836612115667,3.18291030784966,17:28:18,131sec,3.5,22.8878,88.3974,4,51.0877938969485
13.1109470204174,8,29.2632175186356,3.42450776705083,17:28:19,132sec,3.5,22.8878,88.3974,4,50.5474237118559
13.123408601959,7.00007633531394,29.0949065376953,2.99179926548751,17:28:20,133sec,3.5,22.8878,88.3974,4,50.0070535267634
13.1120174066404,7.90693332032152,29.2870724727624,3.44585560280038,17:28:21,134sec,3.5,22.8878,88.3974,4,49.5833416708354
13.077538677078,7.71882818537849,28.9675569591466,3.40842529738321,17:28:25,137sec,3.5,22.8878,88.3974,4,49.3131565782892
13.0648829860161,7.5527572887582,30.0220129828784,3.17710985324145,17:28:25,138sec,3.5,22.8878,88.3974,4,49.0429714857429
13.0833596069449,7.40128021115864,29.3005036371532,3.06349049112495,17:28:29,142sec,3.5,22.8878,88.3974,4,48.7727863931966
13.0477516223906,6.97711039628437,29.6727925590841,2.96282700141158,17:28:29,142sec,3.5,22.8878,88.3974,4,48.7770885442721
13.0611913981175,7.77297683059542,29.163216630685,3.37888682940483,17:28:32,145sec,3.5,22.8878,88.3974,4,49.2683341670835
13.051114882946,8,29.2367479788777,3.49788394773453,17:28:32,145sec,3.5,22.8878,88.3974,4,49.759579789895
13.1115195361744,7.20435140299168,29.7213918113372,3.10890382747967,17:28:33,146sec,3.5,22.8878,88.3974,4,50.2508254127064
13.1295481830194,7.84140455658164,29.4192551652701,3.26465705977239,17:28:34,147sec,3.5,22.8878,88.3974,4,50.3797898949475
13.027186985557,7.73278299190425,29.13580963288,3.31475580737943,17:28:45,158sec,3.5,22.8878,88.3974,4,49.6183591795898
13.0594832370582,6.81503641002296,29.4557703460954,2.95697106539397,17:28:48,160sec,3.5,22.8878,88.3974,4,48.8569284642321
13.1154411057092,7.31614407021414,29.6285190460619,3.20442680997787,17:28:53,165sec,3.5,22.8878,88.3974,4,48.0954977488744
13.0338706482906,7.90901755494642,29.2352101787888,3.32126248262531,17:28:54,167sec,3.5,22.8878,88.3974,4,47.4411205602801
12.9834397936557,8,29.5127345475478,3.39344260811838,17:28:55,168sec,3.5,22.8878,88.3974,4,47.1709354677339
13.0714963985965,7.43174188082269,28.8967529117435,3.2949893825867,17:28:56,169sec,3.5,22.8878,88.3974,4,46.9007503751876
13.1005489824776,8,28.9218301823042,3.5,17:28:57,169sec,3.5,22.8878,88.3974,4,46.6305652826413
12.9606015150235,7.60488785001227,29.7959456049397,3.33482758663493,17:28:57,170sec,3.5,22.8878,88.3974,4,46.5188594297149
13.0774160831387,7.9733696665775,29.2170176059775,3.42316225847087,17:28:58,171sec,3.5,22.8878,88.3974,4,47.3294147073537
12.9633787658843,7.18094861800654,29.2950488825192,3.13934450787664,17:28:59,172sec,3.5,22.8878,88.3974,4,48.1399699849925
13.0775978144727,8,29.6127278638854,3.5,17:29:00,173sec,3.5,22.8878,88.3974,4,48.9505252626313
13.028786601449,7.92531470947535,29.467509928622,3.45398957889342,17:29:01,174sec,3.5,22.8878,88.3974,4,49.6333666833417
12.9839718193592,7.68665304057487,29.8586083682753,3.24042238117329,17:29:05,178sec,3.5,22.8878,88.3974,4,48.7491245622811
13.0038733551509,8,29.5684944622316,3.4123270001974,17:29:06,179sec,3.5,22.8878,88.3974,4,47.8648824412206
13.0925830321375,8,28.9176818756505,3.5,17:29:09,182sec,3.5,22.8878,88.3974,4,46.9806403201601
13.0195307219936,7.73608860201299,29.7944560329117,3.242620558827,17:29:10,182sec,3.49649824912456,22.8878,88.3974,4,46.1175087543772
13.0458669553592,7.81439306098376,29.3795451830326,3.45026853594619,17:29:18,191sec,2.6368184092046,22.8878,88.3974,4,50.415907953977
12.9788841101029,7.76539163820983,29.3063250058588,3.35450009609815,17:29:19,191sec,1.77713856928464,22.8878,88.3974,4,54.7143071535768
13.0827438664193,7.85077725170552,28.9430749956771,3.38747967241406,17:29:20,192sec,0.917458729364684,22.8878,88.3974,4,59.0127063531766
13.1063523515113,8,29.3954939108781,3.5,17:29:23,196sec,0.0577788894447249,22.8878,88.3974,4,63.3111055527764
13.1067381846331,7.99016542892647,29.150003936603,3.34494692375923,17:29:24,196sec,0.609444722361178,22.8878,88.3974,4,61.0568284142071
13.0470158299494,8,29.6638279774517,3.5,17:29:25,197sec,1.26280140070036,22.8878,88.3974,4,58.3304152076038
13.0458815629463,7.68800902484681,29.2771906510182,3.28868467538769,17:29:29,201sec,1.91615807903953,22.8878,88.3974,4,55.6040020010005
13.1288650884137,8,29.8565649193576,3.5,17:29:29,202sec,2.5695147573787,22.8878,88.3974,4,52.8775887943972
13.0690256759881,7.63446394099563,29.6799931524498,3.33535931685593,17:29:30,202sec,2.66,22.8878,88.3974,4,52.5634817408704
13.0976704981952,8,29.5181380117665,3.5,17:29:31,203sec,2.66,22.8878,88.3974,4,52.6371685842922
13.0994705871963,8,30.1114134479884,3.5,17:29:32,205sec,2.66,22.8878,88.3974,4,52.7108554277139
13.0475752766159,8,29.2539838353956,3.5,17:29:33,206sec,2.66,22.8878,88.3974,4,52.7845422711356
13.0605010647601,7.37209630650098,29.611889793856,3.32197220135815,17:29:34,206sec,2.66,22.8878,88.3974,4,52.8582291145573
13.0737158230211,7.97041581262591,29.6387823444111,3.42786963997781,17:29:35,207sec,2.66,22.8878,88.3974,4,52.931915957979
13.0026907779442,8,29.7824149220021,3.5,17:29:46,219sec,2.66,22.8878,88.3974,4,53.0056028014007
13.1083804206691,8,29.8936800301646,3.5,17:29:47,220sec,2.66,22.8878,88.3974,4,53.0792896448224
12.9688144966351,7.82363035523664,29.4629597815668,3.46326823349055,17:29:48,221sec,2.66,22.8878,88.3974,4,52.9940470235118
13.110067040412,7.67880087835891,29.9001090628051,3.33482590351067,17:29:49,222sec,2.66,22.8878,88.3974,4,52.8466733366683
12.9155790238867,8,29.2474096871109,3.5,17:29:52,225sec,2.66,22.8878,88.3974,4,52.6992996498249
13.0493001307859,7.86841486824164,30.01045875177,3.35351735989158,17:29:53,225sec,2.66,22.8878,88.3974,4,52.5519259629815
13.0189807027611,8,29.9968661129281,3.42827746595212,17:29:54,226sec,2.66,22.8878,88.3974,4,52.2772886443222
13.0683316239681,7.860417790478,29.7458989089601,3.35813761147635,17:29:55,227sec,2.66,22.8878,88.3974,4,51.9334167083542
13.0475525526466,8,29.7973813289394,3.5,17:29:56,229sec,2.66,22.8878,88.3974,4,51.5895447723862
13.0382504475483,7.67044273831746,29.9256194679161,3.35719544176648,17:30:04,237sec,2.66,22.8878,88.3974,4,51.2456728364182
13.1347440585603,8,29.6645469357556,3.47398896424305,17:30:05,238sec,2.66,22.8878,88.3974,4,51.255727863932
13.1296195214312,8,29.8543502045534,3.43944706483249,17:30:06,238sec,2.66,22.8878,88.3974,4,51.5259129564782
13.0281509690122,7.95966242752707,29.7399235398695,3.40867255747823,17:30:15,247sec,2.66,22.8878,88.3974,4,51.7960980490245
13.1579388406807,7.79563285655695,29.7706218441067,3.40577048479295,17:30:18,250sec,2.66,22.8878,88.3974,4,52.0662831415708
12.9874793506854,8,29.8040133143854,3.5,17:30:18,251sec,2.66,22.8878,88.3974,4,52.2372186093047
13.0266554620754,7.89689172858366,30.0225911915759,3.40123870831253,17:30:19,252sec,2.66,22.8878,88.3974,4,52.3109054527264
13.020633427321,7.32614499408153,30.1137006309482,3.22053545553391,17:30:20,253sec,2.66,22.8878,88.3974,4,52.3845922961481
13.0179559983772,8,30.2185290250368,3.5,17:30:21,254sec,2.66,22.8878,88.3974,4,52.4582791395698
13.0504491949723,8,29.8819206834369,3.40389590031025,17:30:22,255sec,2.66,22.8878,88.3974,4,52.4680340170085
12.9413486795025,7.83127816701909,29.7610345209189,3.40854108366462,17:30:23,256sec,2.66,22.8878,88.3974,4,52.3943471735868
12.9948260144357,8,29.5376939091275,3.5,17:30:24,257sec,2.66,22.8878,88.3974,4,52.3206603301651
13.0012771992031,8,29.6946221699394,3.43497913794349,17:30:25,258sec,2.66,22.8878,88.3974,4,52.2469734867434
12.9891188402257,8,29.5124165493836,3.44332293172137,17:30:26,259sec,2.66,22.8878,88.3974,4,52.1732866433217
12.9451265746168,7.7707647789591,30.2510628611197,3.37752946371384,17:30:27,260sec,2.66,22.8878,88.3974,4,52.0995997999
13.0352859762431,8,30.1636760773467,3.45851071042888,17:30:28,261sec,2.66,22.8878,88.3974,4,52.0259129564782
13.0461589782686,8,29.6180911217026,3.5,17:30:29,262sec,2.66,22.8878,88.3974,4,51.9522261130565
12.932944354783,7.60560021306239,29.6676033170173,3.38195478238223,17:30:30,263sec,2.66,22.8878,88.3974,4,51.9
12.9848061899933,8,30.1262652066479,3.5,17:30:31,264sec,2.66,22.8878,88.3974,4,51.9
13.0174470499739,7.93139643735876,30.2655705798234,3.47376785008718,17:30:32,265sec,2.66,22.8878,88.3974,4,51.9
12.9844323250462,8,30.0584951607358,3.38371213535361,17:30:33,266sec,2.66,22.8878,88.3974,4,51.9
12.9510723883966,7.92284666012855,29.9631129275056,3.5,17:30:34,267sec,2.66,22.8878,88.3974,4,51.8891945972987
12.9815975759725,8,29.9110130896129,3.48550119217666,17:30:35,268sec,2.66,22.8878,88.3974,4,51.8400700350175
12.9839015535325,8,29.7444359919931,3.47552638095095,17:30:41,274sec,2.66,22.8878,88.3974,4,51.7909454727364
12.9709332862833,7.90552700396307,29.7996348906811,3.48636929467473,17:30:45,277sec,2.66,22.8878,88.3974,4,51.7418209104552
12.9067560062772,7.39622766517409,30.4331055042363,3.24866028706861,17:30:45,278sec,2.66,22.8878,88.3974,4,51.6780890445223
12.9662910084711,7.55927163187355,30.7732875368511,3.30085950043516,17:30:46,278sec,2.66,22.8878,88.3974,4,51.5307153576788
12.9079438320404,7.88201240863823,30.5799346623857,3.4541801239408,17:30:47,280sec,2.66,22.8878,88.3974,4,51.3833416708354
13.0692585887789,8,29.9288562688156,3.5,17:30:48,281sec,2.66,22.8878,88.3974,4,51.235967983992
12.9637655410652,7.56465278527888,30.3050130079261,3.28003575844368,17:30:54,287sec,2.64441220610305,22.8878,88.3974,4,51.0638819409705
13.0328646559173,8,30.3964417485062,3.45904930205435,17:30:55,288sec,2.44300150075038,22.8878,88.3974,4,50.5971985992997
12.9502843343206,7.80165936081567,30.0440368758969,3.43642935896997,17:31:01,294sec,2.2415907953977,22.8878,88.3974,4,50.1305152576288
12.9757135695175,7.78276730699533,30.1402592281023,3.28119199823404,17:31:02,294sec,2.04018009004502,22.8878,88.3974,4,49.663831915958
12.9747193287864,8,30.1988727140835,3.44657058177088,17:31:03,295sec,1.84,22.8878,88.3974,4,49.2058529264632
12.9628279867123,7.72085478169536,29.6135766318466,3.15318709576147,17:31:04,297sec,1.84,22.8878,88.3974,4,50.1637818909455
12.8957148373811,8,30.0782428039071,3.5,17:31:05,297sec,1.84,22.8878,88.3974,4,51.1217108554277
12.9543011135095,7.60020856561858,30.8762198245518,3.29933529913423,17:31:06,299sec,1.84,22.8878,88.3974,4,52.07963981991
12.9910601124744,8,30.4804906173642,3.47693629415743,17:31:07,299sec,1.84,22.8878,88.3974,4,53.0375687843922
12.9656562102235,7.34978359167394,30.3557212317461,3.15603183530142,17:31:08,300sec,1.84,22.8878,88.3974,4,52.8933466733367
12.9320939859806,7.39071102001051,30.5392394322138,3.2700616146374,17:31:11,304sec,1.84,22.8878,88.3974,4,52.6722861430715
13.0166058419064,7.82853422111004,29.664331287577,3.37483555852658,17:31:12,305sec,1.84,22.8878,88.3974,4,52.4512256128064
12.9152738207266,8,30.4565771947689,3.47392388865275,17:31:13,306sec,1.84,22.8878,88.3974,4,52.2301650825413
12.9498366513017,7.78759696781802,30.6291211877421,3.3102853205516,17:31:14,307sec,1.84,22.8878,88.3974,4,52.1363681840921
12.8974608354809,7.58767186568818,30.0235192095097,3.31252334878092,17:31:15,307sec,1.84,22.8878,88.3974,4,52.0626813406703
12.9892103837411,8,30.5637613292197,3.41142966329011,17:31:16,309sec,1.84,22.8878,88.3974,4,51.9889944972486
13.0184200612911,7.49752612774937,30.0437087342294,3.24719148557104,17:31:19,312sec,1.84,22.8878,88.3974,4,51.9153076538269
12.9866610602434,7.89013266151357,30.6839259563212,3.39735989024299,17:31:20,313sec,1.84,22.8878,88.3974,4,51.9583791895948
12.9827389185096,7.91982052735585,30.2516844893014,3.46146580724331,17:31:21,313sec,1.84,22.8878,88.3974,4,52.0320660330165
12.9437601474679,7.82099968464596,30.2965292523521,3.42808331868727,17:31:22,314sec,1.84,22.8878,88.3974,4,52.1057528764382
12.8708460345363,7.83170616766781,30.166351311516,3.36371986219405,17:31:23,315sec,1.84,22.8878,88.3974,4,52.1794397198599
12.8847887653543,7.4132026773485,30.9310379370009,3.17969111540222,17:31:24,316sec,1.84,22.8878,88.3974,4,52.2531265632817
13.0495425692759,7.57449646164927,30.0808325399117,3.25325326937221,17:31:25,317sec,1.84,22.8878,88.3974,4,52.3268134067034
12.9306107073612,7.40919890341956,30.2430201824988,3.19190190704758,17:31:29,321sec,1.84,22.8878,88.3974,4,52.4005002501251
12.9731967564417,7.66647969491813,30.5540206297484,3.23615304995045,17:31:29,322sec,1.84,22.8878,88.3974,4,52.4741870935468
13.0075412496373,7.24927798349971,30.3163616291812,3.25266643103026,17:31:30,323sec,1.84,22.8878,88.3974,4,52.5478739369685
13.0442372699783,7.51950629566805,30.4269374143061,3.14672952561984,17:31:31,324sec,1.84,22.8878,88.3974,4,52.6215607803902
12.8848493289785,7.85328769342586,30.5307438294783,3.32507873749717,17:31:39,332sec,1.84,22.8878,88.3974,4,52.6952476238119
13.0063086363115,7.24794463489057,30.6767400853446,3.24988011423903,17:31:42,335sec,1.84,22.8878,88.3974,4,52.7689344672336
12.9444389646777,7.36840811436754,30.5383354528724,3.1521278268105,17:31:48,341sec,1.57858929464732,22.8878,88.3974,4,54.0644322161081
12.9822022005205,7.23539505989937,30.4194559951476,3.16791923731821,17:31:49,342sec,1.12664332166083,22.8878,88.3974,4,56.2504752376188
12.9173872538075,7.0731323201726,30.0208398871545,3.04158468797458,17:31:50,343sec,0.674697348674338,22.8878,88.3974,4,58.4365182591296
12.9377341685095,7.33116862862392,30.4134107484837,3.0913816074081,17:31:51,344sec,0.222751375687845,22.8878,88.3974,4,60.6225612806403
12.9362949973749,7.44691504964367,31.0457548993294,3.18969032426608,17:31:57,350sec,0.311405702851424,22.8878,88.3974,4,59.52016008004
12.8849549015189,6.99011022047862,30.2754793822346,3.10779992622973,17:32:01,353sec,0.925462731365681,22.8878,88.3974,4,55.2217608804402
13.0013191594031,7.63991228860493,31.1566531659273,3.18141295770572,17:32:01,354sec,1.53951975987994,22.8878,88.3974,4,50.9233616808404
12.8495771050946,7.2558312139635,30.6875378395581,3.13961358859061,17:32:02,355sec,2.15357678839419,22.8878,88.3974,4,46.6249624812406
12.9471610567194,7.1335616650066,30.5254810640952,3.08554072456891,17:32:03,356sec,2.5,22.8878,88.3974,4,44.7031515757879
12.9372540539485,7.70305339981679,30.7985814002882,3.25640591158395,17:32:04,357sec,2.5,22.8878,88.3974,4,45.8575787893947
12.9174135983457,7.09282904965152,30.541292273038,3.0703980966706,17:32:05,358sec,2.5,22.8878,88.3974,4,47.0120060030015
12.9293788516902,7.06094437250037,29.985379776755,3.07078332700888,17:32:06,359sec,2.5,22.8878,88.3974,4,48.1664332166083
12.9339808717497,7.12747010100813,30.6567523183125,3.0580319343856,17:32:07,360sec,2.5,22.8878,88.3974,4,49.0522261130565
12.9542574859905,7.23100325888583,30.5593471296125,3.15798632003868,17:32:08,361sec,2.5,22.8878,88.3974,4,49.4697848924462
12.9496137119015,7.55275129157904,30.8268714084789,3.24465130068414,17:32:09,362sec,2.5,22.8878,88.3974,4,49.8873436718359
12.8922265289947,7.20677649198017,30.3531583212647,3.09879074313233,17:32:10,363sec,2.5,22.8878,88.3974,4,50.3049024512256
12.8824626099208,7.10439220805077,30.6532474332407,2.9698998013059,17:32:11,364sec,2.5,22.8878,88.3974,4,50.455927963982
12.9407660743843,7.1195671590156,30.4757490090411,3.18349343689993,17:32:12,365sec,2.5,22.8878,88.3974,4,49.9646823411706
12.9326538536867,6.69814630065949,30.7816108264167,2.83766636262032,17:32:13,366sec,2.5,22.8878,88.3974,4,49.4734367183592
